Mean_Score,Std_Score,criterion,max_depth,min_samples_split,n_estimators,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
0.5683867984023545,0.0030839563522149526,entropy,8,5,100,0.5705435088707407,0.5637848493382146,0.5656338028169015,0.5715492957746479,0.5704225352112676
0.568330634893563,0.0055711323756273325,entropy,8,9,200,0.5713883413123064,0.559842297944241,0.5661971830985916,0.5766197183098591,0.5676056338028169
0.5682743761923839,0.004816479196410678,entropy,7,5,100,0.5651929034074908,0.5646296817797803,0.5653521126760563,0.5774647887323944,0.5687323943661972
0.56827432859619,0.004807053733731761,entropy,8,3,200,0.5702618980568854,0.5604055195719516,0.5659154929577465,0.5746478873239437,0.5701408450704225
0.5682739478266388,0.005765634629568005,gini,9,5,32,0.5750492818924247,0.5623767952689384,0.5619718309859155,0.5749295774647887,0.5670422535211268
0.5681618587900255,0.005119489830934103,gini,8,6,32,0.5671641791044776,0.559842297944241,0.5667605633802817,0.5726760563380282,0.5743661971830986
0.5681614304242805,0.005411291967584236,gini,8,5,100,0.5708251196845959,0.5637848493382146,0.5659154929577465,0.5774647887323944,0.5628169014084508
0.5681053779732748,0.005479349812614854,gini,8,7,200,0.5708251196845959,0.55871585468882,0.5664788732394366,0.5752112676056338,0.5692957746478873
0.5681053303770808,0.005011821448414214,entropy,9,4,32,0.5691354548014643,0.5612503520135174,0.5659154929577465,0.5766197183098591,0.5676056338028169
0.5681051717231013,0.004267044400164406,entropy,8,6,100,0.5719515629400169,0.5612503520135174,0.5664788732394366,0.5732394366197183,0.5676056338028169
0.5680490082143097,0.005105444383558412,gini,7,4,32,0.5657561250352013,0.5643480709659251,0.5628169014084508,0.5769014084507043,0.5704225352112676
0.5680489764835139,0.004830086534712452,entropy,8,7,100,0.5685722331737538,0.5620951844550831,0.5653521126760563,0.5766197183098591,0.5676056338028169
0.5680489130219221,0.0045234973433199025,gini,8,2,100,0.5708251196845959,0.5609687411996621,0.5659154929577465,0.5743661971830986,0.568169014084507
0.5680489130219221,0.005340889474596609,gini,8,3,200,0.5702618980568854,0.5615319628273726,0.5653521126760563,0.5771830985915493,0.5659154929577465
0.5680488971565241,0.0048733037133607705,gini,8,9,100,0.5685722331737538,0.5635032385243594,0.5636619718309859,0.5769014084507043,0.5676056338028169
0.5679925432629571,0.003739509826245043,gini,9,9,16,0.5702618980568854,0.5620951844550831,0.5650704225352112,0.5712676056338029,0.5712676056338029
0.5679363956195637,0.005089713538197103,gini,8,6,200,0.5671641791044776,0.5618135736412279,0.5647887323943662,0.5769014084507043,0.5690140845070423
0.5678801210529865,0.005491019894327126,entropy,8,2,100,0.5674457899183328,0.5604055195719516,0.5661971830985916,0.5774647887323944,0.5678873239436619
0.5678239099480011,0.006064613764012763,gini,8,9,32,0.5666009574767671,0.5589974655026753,0.568169014084507,0.5780281690140845,0.5673239436619718
0.5678237671594194,0.005331893259835026,entropy,7,6,100,0.5688538439876091,0.5592790763165305,0.5673239436619718,0.576056338028169,0.5676056338028169
0.567823545043848,0.0034033908551169656,gini,9,2,32,0.5685722331737538,0.5635032385243594,0.5653521126760563,0.5735211267605633,0.568169014084507
0.567823545043848,0.00417422823346678,entropy,8,6,32,0.5674457899183328,0.5646296817797803,0.5670422535211268,0.5757746478873239,0.5642253521126761
0.5677673656696587,0.004776382666630207,gini,8,6,100,0.5657561250352013,0.5635032385243594,0.5630985915492958,0.5754929577464789,0.5709859154929577
0.567767207015679,0.0045940716569113265,entropy,9,7,16,0.5713883413123064,0.5606871303858069,0.5653521126760563,0.5738028169014084,0.5676056338028169
0.5677671911502811,0.004005676357138298,entropy,8,3,100,0.5691354548014643,0.5632216277105041,0.5636619718309859,0.5740845070422536,0.5687323943661972
0.5675420611531764,0.004962850454285908,entropy,9,3,32,0.5691354548014643,0.5592790763165305,0.5647887323943662,0.5726760563380282,0.571830985915493
0.5673731263956592,0.005135146572221813,gini,8,4,32,0.5668825682906223,0.5601239087580963,0.5656338028169015,0.576056338028169,0.568169014084507
0.5673728566838938,0.004048217732358253,entropy,8,8,32,0.5671641791044776,0.5646296817797803,0.5642253521126761,0.5752112676056338,0.5656338028169015
0.5673168835598779,0.004399327169050711,entropy,9,8,32,0.5651929034074908,0.5601239087580963,0.5678873239436619,0.5726760563380282,0.5707042253521126
0.5673165503865207,0.003931318042980574,entropy,8,9,16,0.5694170656153196,0.5618135736412279,0.5661971830985916,0.5735211267605633,0.5656338028169015
0.567260529666311,0.005440522122030162,entropy,7,8,200,0.5660377358490566,0.5595606871303858,0.5656338028169015,0.5763380281690141,0.5687323943661972
0.5672604344739233,0.005603318206114704,entropy,9,5,16,0.5668825682906223,0.5604055195719516,0.563943661971831,0.5771830985915493,0.5678873239436619
0.5672603710123314,0.004696788641247752,entropy,9,9,32,0.5657561250352013,0.5626584060827936,0.5656338028169015,0.5763380281690141,0.5659154929577465
0.5672038267339888,0.003824284736183444,entropy,8,8,100,0.5699802872430302,0.5620951844550831,0.5650704225352112,0.5729577464788732,0.5659154929577465
0.5672036680800092,0.004908424891503726,gini,9,9,100,0.5722331737538722,0.5626584060827936,0.56,0.5704225352112676,0.5707042253521126
0.5671478060137791,0.005267150446029168,entropy,7,3,200,0.5654745142213461,0.5609687411996621,0.5645070422535211,0.5766197183098591,0.568169014084507
0.5671477266867893,0.005282496575065595,entropy,9,5,32,0.5682906223598986,0.5595606871303858,0.5633802816901409,0.5749295774647887,0.5695774647887324
0.5671476949559933,0.005540216178962507,entropy,8,3,32,0.5685722331737538,0.559842297944241,0.5619718309859155,0.5749295774647887,0.5704225352112676
0.5671472031286565,0.002728954485739786,gini,9,7,16,0.5702618980568854,0.5668825682906223,0.5650704225352112,0.5701408450704225,0.5633802816901409
0.5670913727932223,0.004681240343476095,entropy,8,2,32,0.5677274007321881,0.5604055195719516,0.5653521126760563,0.5749295774647887,0.5670422535211268
0.567035209284431,0.005949544157023491,entropy,7,7,200,0.5643480709659251,0.5606871303858069,0.5642253521126761,0.5780281690140845,0.5678873239436619
0.5670351775536349,0.0060571167733092825,entropy,8,9,100,0.5682906223598986,0.5573078006195438,0.5650704225352112,0.576056338028169,0.5684507042253522
0.5670347015916961,0.005282375300854728,entropy,9,6,16,0.5711067304984512,0.5629400168966489,0.5605633802816902,0.5749295774647887,0.5656338028169015
0.5669785856790985,0.005345653961294691,gini,8,7,100,0.5705435088707407,0.5595606871303858,0.5625352112676056,0.5743661971830986,0.5678873239436619
0.5669226125550827,0.00503455524894813,entropy,7,7,100,0.5629400168966489,0.5606871303858069,0.5670422535211268,0.5752112676056338,0.5687323943661972
0.5668661793345258,0.006291363304421542,entropy,7,2,200,0.5674457899183328,0.5578710222472543,0.5647887323943662,0.5774647887323944,0.5667605633802817
0.566866100007536,0.003713184707112556,gini,7,2,100,0.5651929034074908,0.5615319628273726,0.5661971830985916,0.5726760563380282,0.5687323943661972
0.5668095874599894,0.0045831499515879715,entropy,9,3,16,0.5705435088707407,0.5592790763165305,0.5687323943661972,0.5715492957746479,0.563943661971831
0.566753471547392,0.0052197592519543055,entropy,7,4,200,0.5651929034074908,0.5606871303858069,0.5645070422535211,0.5763380281690141,0.5670422535211268
0.566753392220402,0.0051250576543933266,gini,8,3,100,0.5674457899183328,0.559842297944241,0.5630985915492958,0.5749295774647887,0.5684507042253522
0.5667533287588102,0.004877090600844701,entropy,8,9,32,0.5640664601520698,0.5643480709659251,0.5630985915492958,0.5763380281690141,0.5659154929577465
0.5667532335664226,0.005536855574121752,gini,8,5,16,0.5696986764291749,0.5604055195719516,0.5642253521126761,0.576056338028169,0.5633802816901409
0.5667530749124429,0.003510967504531374,gini,9,9,32,0.5677274007321881,0.5651929034074908,0.5625352112676056,0.5729577464788732,0.5653521126760563
0.566697070057631,0.0052806242730826305,gini,7,6,200,0.5657561250352013,0.5612503520135174,0.5619718309859155,0.5757746478873239,0.5687323943661972
0.5666408272218499,0.004159525984392252,gini,7,7,100,0.5637848493382146,0.5615319628273726,0.5653521126760563,0.5732394366197183,0.5692957746478873
0.5666403671253089,0.004842158601858625,entropy,9,2,32,0.5702618980568854,0.5632216277105041,0.5608450704225352,0.5740845070422536,0.5647887323943662
0.5665845367898747,0.00601408136058359,gini,8,2,16,0.5677274007321881,0.5567445789918333,0.563943661971831,0.5746478873239437,0.5698591549295775
0.5665280083769301,0.00464505934345653,entropy,7,3,100,0.5660377358490566,0.5618135736412279,0.5633802816901409,0.5752112676056338,0.5661971830985916
0.5665279766461342,0.00544959058665648,gini,7,6,100,0.5663193466629118,0.5620951844550831,0.5608450704225352,0.5763380281690141,0.5670422535211268
0.5665278973191443,0.004604159434124661,entropy,7,3,32,0.5663193466629118,0.5635032385243594,0.5614084507042254,0.5749295774647887,0.5664788732394366
0.5664717020795571,0.003164288055451451,gini,7,9,32,0.5666009574767671,0.5606871303858069,0.5664788732394366,0.5687323943661972,0.5698591549295775
0.5664716703487611,0.005696419044040898,entropy,7,6,200,0.5666009574767671,0.5612503520135174,0.5608450704225352,0.5766197183098591,0.5670422535211268
0.5664156813593474,0.005686761076706039,gini,9,4,32,0.5657561250352013,0.5558997465502675,0.568169014084507,0.5723943661971831,0.5698591549295775
0.5664154433783779,0.005487291147700873,gini,9,6,16,0.5651929034074908,0.5606871303858069,0.5647887323943662,0.5769014084507043,0.5645070422535211
0.5664154116475818,0.004452026300610538,entropy,8,7,32,0.5671641791044776,0.5592790763165305,0.5647887323943662,0.5729577464788732,0.5678873239436619
0.5663591053502088,0.005840172295279236,gini,7,3,200,0.5691354548014643,0.5567445789918333,0.5650704225352112,0.5746478873239437,0.5661971830985916
0.5663028307836316,0.006448123066917618,gini,7,5,200,0.5663193466629118,0.5584342438749648,0.5636619718309859,0.5780281690140845,0.5650704225352112
0.5662467148710342,0.006365512574014403,gini,8,2,32,0.5623767952689384,0.5584342438749648,0.5659154929577465,0.5774647887323944,0.5670422535211268
0.5662464927554625,0.005293230083358887,gini,7,8,200,0.5663193466629118,0.5584342438749648,0.5645070422535211,0.5749295774647887,0.5670422535211268
0.5662463341014831,0.005999091680958201,gini,8,8,16,0.5711067304984512,0.556462968177978,0.5619718309859155,0.5709859154929577,0.5707042253521126
0.5662463182360851,0.004053601157470658,entropy,7,4,100,0.5640664601520698,0.5637848493382146,0.5630985915492958,0.5740845070422536,0.5661971830985916
0.5661901705926915,0.005542620705538258,gini,7,4,100,0.5660377358490566,0.5584342438749648,0.5656338028169015,0.5757746478873239,0.5650704225352112
0.5661335469873592,0.004781103577819747,gini,8,5,32,0.5680090115460433,0.5615319628273726,0.5628169014084508,0.5746478873239437,0.5636619718309859
0.5660774469401597,0.004845832393290293,entropy,7,9,32,0.5649112925936356,0.5604055195719516,0.5630985915492958,0.5746478873239437,0.5673239436619718
0.5660770979014045,0.006517013453038846,entropy,9,4,16,0.5730780061954379,0.5584342438749648,0.5622535211267605,0.5746478873239437,0.5619718309859155
0.5660766536702615,0.004037316986103168,gini,7,4,16,0.5705435088707407,0.5688538439876091,0.5650704225352112,0.5670422535211268,0.5588732394366197
0.5660211723735825,0.005932993415942375,gini,7,8,100,0.5646296817797803,0.5595606871303858,0.5614084507042254,0.5763380281690141,0.568169014084507
0.5660211089119906,0.005411964853590667,entropy,7,2,100,0.5651929034074908,0.5601239087580963,0.5616901408450704,0.5754929577464789,0.5676056338028169
0.5659647232876277,0.003628673070143594,gini,8,7,32,0.5666009574767671,0.5595606871303858,0.5673239436619718,0.5707042253521126,0.5656338028169015
0.5659647074222297,0.004821092996364045,gini,7,7,200,0.5666009574767671,0.559842297944241,0.5625352112676056,0.5740845070422536,0.5667605633802817
0.5659646756914339,0.004182740104784857,gini,8,8,32,0.5660377358490566,0.5609687411996621,0.5616901408450704,0.5715492957746479,0.5695774647887324
0.5659645487682502,0.0023416531346336627,gini,7,7,16,0.5649112925936356,0.5643480709659251,0.5633802816901409,0.5698591549295775,0.5673239436619718
0.5659086549712241,0.006979263674592596,entropy,7,8,16,0.5674457899183328,0.5539284708532808,0.5664788732394366,0.5757746478873239,0.5659154929577465
0.5659086549712241,0.006220111335834798,entropy,7,9,200,0.5626584060827936,0.55871585468882,0.5633802816901409,0.5769014084507043,0.5678873239436619
0.5659084011248567,0.005499897393698644,gini,7,9,200,0.5654745142213461,0.5604055195719516,0.5616901408450704,0.576056338028169,0.5659154929577465
0.5658521424236774,0.005014117013309445,gini,8,9,16,0.5666009574767671,0.5578710222472543,0.5645070422535211,0.5735211267605633,0.5667605633802817
0.5658520313658918,0.00564557686864096,entropy,6,9,32,0.5677274007321881,0.55871585468882,0.5616901408450704,0.5752112676056338,0.5659154929577465
0.5657959313186922,0.005897663385328485,gini,7,3,100,0.5626584060827936,0.5595606871303858,0.5645070422535211,0.5769014084507043,0.5653521126760563
0.5657958519917023,0.0053507459221376315,entropy,7,6,32,0.5646296817797803,0.5589974655026753,0.5628169014084508,0.5749295774647887,0.5676056338028169
0.5657957409339167,0.005552033191870554,entropy,6,3,100,0.5623767952689384,0.5632216277105041,0.5608450704225352,0.5763380281690141,0.5661971830985916
0.5656832393969562,0.006209992834713853,gini,7,2,200,0.5643480709659251,0.5581526330611095,0.5628169014084508,0.5769014084507043,0.5661971830985916
0.5656830807429765,0.0053163310128874815,gini,7,2,16,0.5643480709659251,0.5609687411996621,0.5630985915492958,0.576056338028169,0.563943661971831
0.565682890358201,0.0032542075021442587,gini,9,3,32,0.5682906223598986,0.5604055195719516,0.5636619718309859,0.5692957746478873,0.5667605633802817
0.5656269806957771,0.00566579978561376,entropy,7,8,100,0.5629400168966489,0.5581526330611095,0.5656338028169015,0.5754929577464789,0.5659154929577465
0.5656269330995831,0.00640065942397975,entropy,7,5,200,0.5604055195719516,0.5615319628273726,0.5614084507042254,0.5774647887323944,0.5673239436619718
0.5656269172341852,0.0048498909893100435,entropy,6,7,16,0.5654745142213461,0.5567445789918333,0.5659154929577465,0.5695774647887324,0.5704225352112676
0.5656268855033891,0.007081765420096038,entropy,6,5,100,0.5626584060827936,0.5601239087580963,0.5597183098591549,0.5788732394366197,0.5667605633802817
0.5656267427148075,0.004410947560754123,gini,7,9,100,0.5657561250352013,0.5595606871303858,0.5628169014084508,0.5726760563380282,0.5673239436619718
0.5655705157444244,0.005216520933048546,entropy,7,9,100,0.5623767952689384,0.5609687411996621,0.5619718309859155,0.5749295774647887,0.5676056338028169
0.5654579190150761,0.006299493563382813,entropy,6,5,200,0.5620951844550831,0.559842297944241,0.5614084507042254,0.5771830985915493,0.5667605633802817
0.5654576651687087,0.005090120378063339,entropy,6,5,32,0.5657561250352013,0.5606871303858069,0.5602816901408451,0.5743661971830986,0.5661971830985916
0.5654015333907132,0.005369515768471082,gini,8,7,16,0.5629400168966489,0.559842297944241,0.5630985915492958,0.5754929577464789,0.5656338028169015
0.5654014857945192,0.004897285577862563,gini,7,5,100,0.5654745142213461,0.5581526330611095,0.5633802816901409,0.5732394366197183,0.5667605633802817
0.5654013747367335,0.004709311229546778,entropy,7,2,16,0.5660377358490566,0.5595606871303858,0.5616901408450704,0.5732394366197183,0.5664788732394366
0.5653451319009524,0.004916920640390256,gini,6,6,100,0.5643480709659251,0.5595606871303858,0.5630985915492958,0.5743661971830986,0.5653521126760563
0.5652888414689772,0.0037614291473598376,gini,7,7,32,0.5635032385243594,0.5595606871303858,0.5650704225352112,0.5707042253521126,0.5676056338028169
0.5652887304111914,0.0035087220334089433,entropy,8,4,32,0.5626584060827936,0.5623767952689384,0.5630985915492958,0.5715492957746479,0.5667605633802817
0.5652886510842017,0.004924541026036044,entropy,7,5,16,0.5646296817797803,0.5618135736412279,0.5619718309859155,0.5749295774647887,0.5630985915492958
0.5652884448340281,0.002915160728379865,entropy,8,2,16,0.5663193466629118,0.5637848493382146,0.5619718309859155,0.5704225352112676,0.563943661971831
0.5652323765176245,0.005632272179473494,gini,6,2,100,0.5649112925936356,0.5604055195719516,0.5633802816901409,0.576056338028169,0.5614084507042254
0.5652322971906346,0.0037013611564764098,gini,7,6,32,0.5660377358490566,0.5606871303858069,0.5625352112676056,0.5715492957746479,0.5653521126760563
0.5652322813252366,0.005154378687141502,gini,7,3,32,0.5668825682906223,0.5601239087580963,0.5597183098591549,0.5738028169014084,0.5656338028169015
0.5651200177692457,0.005626389425204237,entropy,6,8,16,0.5581526330611095,0.5615319628273726,0.5650704225352112,0.5749295774647887,0.5659154929577465
0.5651196687304905,0.0039076885642060615,gini,7,4,200,0.5646296817797803,0.5612503520135174,0.5622535211267605,0.5723943661971831,0.5650704225352112
0.5650636480102808,0.006632020536716634,gini,6,9,200,0.5637848493382146,0.556462968177978,0.5611267605633803,0.576056338028169,0.5678873239436619
0.5650635052216991,0.007018200979452821,entropy,6,2,200,0.5606871303858069,0.5620951844550831,0.5577464788732395,0.5777464788732395,0.5670422535211268
0.5650634100293113,0.006628481844182533,gini,6,4,32,0.5677274007321881,0.5567445789918333,0.5597183098591549,0.5757746478873239,0.5653521126760563
0.5650073734437036,0.006909734274532558,entropy,6,8,100,0.5649112925936356,0.554210081667136,0.5647887323943662,0.576056338028169,0.5650704225352112
0.5650073417129077,0.006099656855834994,gini,6,4,200,0.5640664601520698,0.5556181357364123,0.5633802816901409,0.5743661971830986,0.5676056338028169
0.5649510036847387,0.006645555257688194,gini,6,7,200,0.5635032385243594,0.5561813573641228,0.5619718309859155,0.5763380281690141,0.5667605633802817
0.5649509243577489,0.006576606531624244,entropy,6,9,200,0.5629400168966489,0.5581526330611095,0.5619718309859155,0.5774647887323944,0.5642253521126761
0.564950876761555,0.004382082537627049,entropy,8,3,16,0.5640664601520698,0.5578710222472543,0.5650704225352112,0.5715492957746479,0.5661971830985916
0.5649508291653611,0.005413727407448949,gini,7,2,32,0.5612503520135174,0.5615319628273726,0.5605633802816902,0.5749295774647887,0.5664788732394366
0.5649508291653611,0.0074231936585634085,gini,6,8,100,0.5677274007321881,0.5550549141087018,0.5583098591549296,0.5757746478873239,0.5678873239436619
0.5648944435409982,0.00511903041244447,entropy,8,5,32,0.5654745142213461,0.5581526330611095,0.5616901408450704,0.5735211267605633,0.5656338028169015
0.5648383276284006,0.006364592811547271,entropy,7,5,32,0.5612503520135174,0.5584342438749648,0.5645070422535211,0.5769014084507043,0.5630985915492958
0.5648383117630027,0.005293072557528574,gini,6,3,200,0.5615319628273726,0.5584342438749648,0.563943661971831,0.5740845070422536,0.5661971830985916
0.564838184839819,0.0057927293943802645,gini,7,9,16,0.5637848493382146,0.5584342438749648,0.5630985915492958,0.5757746478873239,0.5630985915492958
0.5648380737820332,0.004254683870334352,gini,9,5,16,0.5637848493382146,0.5604055195719516,0.563943661971831,0.5729577464788732,0.5630985915492958
0.5648378992626556,0.004429020900783933,entropy,7,3,16,0.5682906223598986,0.5589974655026753,0.5616901408450704,0.5712676056338029,0.563943661971831
0.5647814343113028,0.006189536528545086,gini,7,8,32,0.5705435088707407,0.5589974655026753,0.5571830985915492,0.5729577464788732,0.5642253521126761
0.5646130072465205,0.005189304572609291,entropy,9,8,16,0.5623767952689384,0.5567445789918333,0.5661971830985916,0.5726760563380282,0.5650704225352112
0.5646129437849285,0.007317914082915082,entropy,7,8,32,0.5626584060827936,0.557589411433399,0.5602816901408451,0.5785915492957746,0.563943661971831
0.5646129279195307,0.0060381773247185026,entropy,6,4,100,0.5609687411996621,0.5595606871303858,0.5622535211267605,0.5763380281690141,0.563943661971831
0.5646128803233368,0.005291034854808975,entropy,7,7,32,0.5623767952689384,0.5589974655026753,0.563943661971831,0.5746478873239437,0.5630985915492958
0.564612816861745,0.006523337533663095,entropy,6,9,100,0.5649112925936356,0.557589411433399,0.5585915492957747,0.5757746478873239,0.5661971830985916
0.5645567326799433,0.0063251224483577,entropy,6,7,32,0.5592790763165305,0.55871585468882,0.5608450704225352,0.5746478873239437,0.5692957746478873
0.5645565264297698,0.005801042198285117,gini,5,8,32,0.5618135736412279,0.559842297944241,0.5585915492957747,0.5738028169014084,0.5687323943661972
0.5645003470555805,0.006436770587592495,entropy,6,6,200,0.5612503520135174,0.557589411433399,0.5611267605633803,0.576056338028169,0.5664788732394366
