Mean_Score,Std_Score,C,gamma,kernel,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
0.5770619504126986,0.004933071136520254,10,0.01,rbf,0.5795550549141087,0.5708251196845959,0.5836619718309859,0.571830985915493,0.5794366197183098
0.5754283697113688,0.00310495943092013,10,0.001,rbf,0.5758941143339904,0.5705435088707407,0.58,0.5766197183098591,0.5740845070422536
0.5749215019772252,0.004075593384562247,1,0.01,rbf,0.5747676710785694,0.5685722331737538,0.5814084507042253,0.5743661971830986,0.5754929577464789
0.5731754197389348,0.005017053190131774,1,0.001,rbf,0.5705435088707407,0.5657561250352013,0.5794366197183098,0.5780281690140845,0.572112676056338
0.567429591347012,0.006939289930518308,1,0.1,rbf,0.5702618980568854,0.5544916924809913,0.5749295774647887,0.5704225352112676,0.5670422535211268
0.5148154100610421,0.006033287361224339,10,0.1,rbf,0.5178822866798085,0.5085891298225852,0.5169014084507042,0.5233802816901408,0.5073239436619719
