Mean_Score,Std_Score,criterion,max_depth,min_samples_split,n_estimators,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
0.5689501310878506,0.0047476222356299695,entropy,8,4,200,0.5722331737538722,0.5629400168966489,0.5650704225352112,0.576056338028169,0.5684507042253522
0.5688939517136613,0.004407475083561934,gini,8,7,100,0.5696986764291749,0.5626584060827936,0.5676056338028169,0.5763380281690141,0.568169014084507
0.5688938406558756,0.004338856679883818,gini,9,3,100,0.5696986764291749,0.5646296817797803,0.5636619718309859,0.5754929577464789,0.5709859154929577
0.5688378040702678,0.005437651336532054,entropy,9,9,100,0.5705435088707407,0.5584342438749648,0.5690140845070423,0.5735211267605633,0.5726760563380282
0.5688373757045229,0.0033261710751402154,gini,9,7,100,0.5708251196845959,0.5657561250352013,0.563943661971831,0.571830985915493,0.571830985915493
0.5687812597919254,0.004265393093661188,gini,8,9,200,0.5699802872430302,0.5626584060827936,0.5670422535211268,0.5757746478873239,0.5684507042253522
0.5687250328215421,0.0038491564827721862,entropy,8,4,100,0.5671641791044776,0.5635032385243594,0.5673239436619718,0.5749295774647887,0.5707042253521126
0.5687247789751747,0.0033648424781096034,gini,9,3,200,0.5708251196845959,0.5643480709659251,0.5698591549295775,0.5732394366197183,0.5653521126760563
0.5686121187842346,0.004852467888009457,entropy,9,9,32,0.5699802872430302,0.5649112925936356,0.5642253521126761,0.5774647887323944,0.5664788732394366
0.568556002871637,0.003331911701880934,entropy,8,7,200,0.5666009574767671,0.5643480709659251,0.5690140845070423,0.5743661971830986,0.5684507042253522
0.5684997600358558,0.005251321333577149,entropy,8,6,32,0.5682906223598986,0.5609687411996621,0.5678873239436619,0.5774647887323944,0.5678873239436619
0.5684432157575132,0.004914972655176966,entropy,8,5,200,0.5699802872430302,0.5629400168966489,0.5656338028169015,0.5771830985915493,0.5664788732394366
0.5684431681613195,0.004060162580103675,entropy,8,2,200,0.5708251196845959,0.5629400168966489,0.5656338028169015,0.5746478873239437,0.568169014084507
0.5683306507589609,0.0046680686921251515,entropy,8,3,200,0.5696986764291749,0.5612503520135174,0.5676056338028169,0.5757746478873239,0.5673239436619718
0.5682180222988168,0.003956060643598,gini,8,6,100,0.5668825682906223,0.5632216277105041,0.5659154929577465,0.5746478873239437,0.5704225352112676
0.5681053779732748,0.004155643231675422,entropy,8,8,100,0.5682906223598986,0.5612503520135174,0.5684507042253522,0.5743661971830986,0.568169014084507
0.5681053145116829,0.0050320292478132755,entropy,9,6,100,0.5699802872430302,0.5606871303858069,0.5678873239436619,0.576056338028169,0.5659154929577465
0.5681052351846931,0.004816385514811628,gini,8,2,100,0.5719515629400169,0.5601239087580963,0.5673239436619718,0.5740845070422536,0.5670422535211268
0.568048913021922,0.0045899128029739805,gini,9,6,100,0.5696986764291749,0.5620951844550831,0.5636619718309859,0.5746478873239437,0.5701408450704225
0.5680488971565241,0.00403979402643517,gini,8,5,200,0.5699802872430302,0.5620951844550831,0.5656338028169015,0.5740845070422536,0.5684507042253522
0.5679927336477325,0.00573508773515019,entropy,8,9,200,0.5694170656153196,0.5595606871303858,0.5647887323943662,0.5769014084507043,0.5692957746478873
0.5679364114849615,0.003950620063574997,gini,7,2,200,0.5671641791044776,0.5615319628273726,0.5673239436619718,0.5735211267605633,0.5701408450704225
0.5678235291784499,0.004198395980405125,gini,8,5,100,0.5694170656153196,0.5629400168966489,0.5645070422535211,0.5749295774647887,0.5673239436619718
0.5677672863426688,0.0034681193570311668,entropy,8,6,100,0.5671641791044776,0.5635032385243594,0.5676056338028169,0.5740845070422536,0.5664788732394366
0.5677672704772709,0.005246798301747502,entropy,8,3,100,0.5688538439876091,0.5620951844550831,0.563943661971831,0.5771830985915493,0.5667605633802817
0.5677671594194852,0.005735121671824849,entropy,9,6,32,0.5713883413123064,0.5615319628273726,0.5625352112676056,0.5769014084507043,0.5664788732394366
0.5677670959578933,0.004632294533860362,gini,8,8,100,0.5713883413123064,0.5626584060827936,0.5628169014084508,0.5743661971830986,0.5676056338028169
0.5677670007655055,0.003938796074952481,entropy,9,4,16,0.5688538439876091,0.5668825682906223,0.5664788732394366,0.5743661971830986,0.5622535211267605
0.5677110435068876,0.005569306455190327,gini,8,3,100,0.5680090115460433,0.5609687411996621,0.563943661971831,0.5774647887323944,0.568169014084507
0.5676547689403104,0.005285901532046279,gini,7,3,200,0.5660377358490566,0.5618135736412279,0.5650704225352112,0.5774647887323944,0.5678873239436619
0.5676545150939429,0.004357615952655836,gini,7,7,100,0.5694170656153196,0.5629400168966489,0.5628169014084508,0.5743661971830986,0.5687323943661972
0.5675985261045292,0.005841849172401269,gini,7,9,200,0.5657561250352013,0.5604055195719516,0.5636619718309859,0.5769014084507043,0.5712676056338029
0.5675983515851515,0.003988082700480661,entropy,7,8,200,0.5657561250352013,0.5635032385243594,0.5667605633802817,0.5752112676056338,0.5667605633802817
0.5675983198543557,0.004911382405184025,entropy,8,5,100,0.5654745142213461,0.5643480709659251,0.563943661971831,0.5771830985915493,0.5670422535211268
0.5675421563455642,0.0060530104833486555,entropy,8,2,32,0.5682906223598986,0.5584342438749648,0.5667605633802817,0.5774647887323944,0.5667605633802817
0.5675420770185744,0.006048365097712411,entropy,7,9,32,0.5685722331737538,0.5595606871303858,0.5647887323943662,0.5780281690140845,0.5667605633802817
0.5675419976915845,0.005150912778465833,gini,8,9,32,0.5651929034074908,0.5643480709659251,0.5661971830985916,0.5777464788732395,0.5642253521126761
0.5674856596634156,0.004531651544957422,entropy,9,5,32,0.5682906223598986,0.5612503520135174,0.5647887323943662,0.5749295774647887,0.568169014084507
0.5674855486056298,0.003711845335795863,gini,8,2,200,0.5688538439876091,0.5626584060827936,0.5647887323943662,0.5735211267605633,0.5676056338028169
0.5672603551469334,0.004522337945417308,gini,8,4,200,0.5685722331737538,0.5601239087580963,0.5656338028169015,0.5740845070422536,0.5678873239436619
0.5672602123583517,0.004419254504848115,gini,8,8,200,0.5694170656153196,0.5618135736412279,0.5656338028169015,0.5746478873239437,0.5647887323943662
0.5672041281765501,0.006623880578631769,entropy,9,3,32,0.5688538439876091,0.5578710222472543,0.5650704225352112,0.5783098591549296,0.5659154929577465
0.5672039695225706,0.005311646825961656,entropy,7,5,200,0.5677274007321881,0.5618135736412279,0.5619718309859155,0.5763380281690141,0.568169014084507
0.5672036204838153,0.0039537902045368375,entropy,7,5,32,0.5688538439876091,0.5668825682906223,0.5628169014084508,0.5738028169014084,0.5636619718309859
0.567147837744575,0.005543420569399462,entropy,9,7,32,0.5657561250352013,0.5601239087580963,0.5659154929577465,0.5771830985915493,0.5667605633802817
0.5670914203894162,0.004415168056891634,gini,9,8,32,0.5657561250352013,0.5615319628273726,0.5642253521126761,0.5740845070422536,0.5698591549295775
0.5670913410624264,0.003087775368991544,gini,8,3,32,0.5654745142213461,0.5632216277105041,0.5661971830985916,0.5723943661971831,0.568169014084507
0.5670912776008346,0.0043278318835176036,entropy,8,8,32,0.5671641791044776,0.5626584060827936,0.5645070422535211,0.5752112676056338,0.5659154929577465
0.5670911665430488,0.004549641345839994,gini,7,5,100,0.5685722331737538,0.5632216277105041,0.5628169014084508,0.5752112676056338,0.5656338028169015
0.567035129957441,0.0039772345208779055,gini,8,8,32,0.5666009574767671,0.559842297944241,0.5704225352112676,0.5709859154929577,0.5673239436619718
0.5670349554380636,0.005127187790061407,entropy,8,5,32,0.5674457899183328,0.5620951844550831,0.5625352112676056,0.5763380281690141,0.5667605633802817
0.5670349078418696,0.003268355636534864,entropy,9,2,16,0.5677274007321881,0.5626584060827936,0.5661971830985916,0.5726760563380282,0.5659154929577465
0.5670348919764716,0.0035407262611067683,gini,9,7,32,0.5680090115460433,0.5626584060827936,0.5659154929577465,0.5732394366197183,0.5653521126760563
0.5670348126494819,0.00603150958173412,entropy,8,6,16,0.5685722331737538,0.5635032385243594,0.5608450704225352,0.5780281690140845,0.5642253521126761
0.5669786808714863,0.00423810107573699,entropy,7,9,100,0.5654745142213461,0.5629400168966489,0.5636619718309859,0.5746478873239437,0.568169014084507
0.5669223745741132,0.0047309987311980614,gini,7,4,100,0.5657561250352013,0.5620951844550831,0.563943661971831,0.5757746478873239,0.5670422535211268
0.5669223428433172,0.004833440271005809,entropy,7,6,200,0.5663193466629118,0.5620951844550831,0.5630985915492958,0.5757746478873239,0.5673239436619718
0.5669221524585417,0.005105331374119998,entropy,7,2,100,0.5702618980568854,0.5615319628273726,0.5647887323943662,0.5752112676056338,0.5628169014084508
0.5668660206805463,0.0067071199250849246,gini,7,6,100,0.5705435088707407,0.557589411433399,0.5625352112676056,0.5771830985915493,0.5664788732394366
0.5668659413535564,0.0023688765293616654,entropy,9,4,32,0.5660377358490566,0.5635032385243594,0.5659154929577465,0.5704225352112676,0.5684507042253522
0.5668096509215813,0.003112524507488735,gini,9,6,32,0.5668825682906223,0.5618135736412279,0.5661971830985916,0.5715492957746479,0.5676056338028169
0.5666972445770087,0.006535164289888491,gini,7,3,32,0.5666009574767671,0.5573078006195438,0.5628169014084508,0.5766197183098591,0.5701408450704225
0.5666407320294621,0.004417119055301088,gini,7,8,200,0.5660377358490566,0.5609687411996621,0.563943661971831,0.5740845070422536,0.568169014084507
0.5666406368370742,0.004581632363418698,entropy,7,3,200,0.5666009574767671,0.5620951844550831,0.5622535211267605,0.5746478873239437,0.5676056338028169
0.5666405575100845,0.005425790970277099,entropy,7,7,100,0.5680090115460433,0.5620951844550831,0.5622535211267605,0.5766197183098591,0.5642253521126761
0.566584425732089,0.005719374707374104,gini,8,4,32,0.5691354548014643,0.5573078006195438,0.5630985915492958,0.5735211267605633,0.5698591549295775
0.5665844098666909,0.004317254029346049,gini,9,5,16,0.5604055195719516,0.5663193466629118,0.5692957746478873,0.5729577464788732,0.563943661971831
0.5665841401549256,0.002941756306676419,gini,9,8,16,0.5691354548014643,0.5623767952689384,0.5687323943661972,0.5690140845070423,0.5636619718309859
0.5665281035693179,0.00537486059737579,entropy,7,4,200,0.5637848493382146,0.5623767952689384,0.5619718309859155,0.5763380281690141,0.568169014084507
0.5665279925115322,0.006492786351027144,gini,8,9,16,0.5674457899183328,0.5606871303858069,0.5588732394366197,0.5771830985915493,0.5684507042253522
0.5664718290027407,0.004496165915061923,gini,7,4,32,0.5660377358490566,0.5589974655026753,0.5661971830985916,0.5729577464788732,0.568169014084507
0.5664717338103529,0.0050309330708358056,gini,7,9,100,0.5688538439876091,0.5578710222472543,0.5647887323943662,0.5729577464788732,0.5678873239436619
0.5664716227525671,0.003918242532044554,entropy,7,2,200,0.5657561250352013,0.5629400168966489,0.5628169014084508,0.5735211267605633,0.5673239436619718
0.5664715434255774,0.005208543171229102,entropy,7,6,32,0.5699802872430302,0.5601239087580963,0.5611267605633803,0.5738028169014084,0.5673239436619718
0.5664714640985876,0.003567902779143771,entropy,9,6,16,0.5668825682906223,0.5646296817797803,0.563943661971831,0.5732394366197183,0.5636619718309859
0.5664154909745717,0.00664273501917683,entropy,8,7,32,0.5668825682906223,0.5581526330611095,0.5602816901408451,0.5763380281690141,0.5704225352112676
0.5664153481859902,0.00461256253141713,entropy,7,7,200,0.5654745142213461,0.5620951844550831,0.5633802816901409,0.5752112676056338,0.5659154929577465
0.5663592322733925,0.004941384893804416,entropy,9,5,16,0.5643480709659251,0.5592790763165305,0.5642253521126761,0.5715492957746479,0.5723943661971831
0.5663591688118007,0.004991871294695529,entropy,7,9,200,0.5637848493382146,0.5609687411996621,0.5636619718309859,0.5752112676056338,0.568169014084507
0.5663589149654332,0.00409788135018776,gini,8,6,32,0.5677274007321881,0.5615319628273726,0.563943661971831,0.5735211267605633,0.5650704225352112
0.5663028466490296,0.005226305656671898,gini,8,2,32,0.5654745142213461,0.5589974655026753,0.5636619718309859,0.5746478873239437,0.5687323943661972
0.5663028466490296,0.004822156519737102,gini,7,6,200,0.5640664601520698,0.5604055195719516,0.5636619718309859,0.5740845070422536,0.5692957746478873
0.5663025452064684,0.004569443005581512,gini,7,5,32,0.5694170656153196,0.5604055195719516,0.5619718309859155,0.5726760563380282,0.5670422535211268
0.5663025293410704,0.002503040457155429,entropy,7,8,16,0.5671641791044776,0.5629400168966489,0.5647887323943662,0.5704225352112676,0.5661971830985916
0.5663023865524888,0.0035510559487720622,entropy,9,7,16,0.5688538439876091,0.5637848493382146,0.5684507042253522,0.5698591549295775,0.5605633802816902
0.5662460802551157,0.003227133341213055,gini,9,3,32,0.5702618980568854,0.5618135736412279,0.5630985915492958,0.5678873239436619,0.568169014084507
0.5661901547272936,0.005888214544124849,entropy,7,8,100,0.5657561250352013,0.5589974655026753,0.5636619718309859,0.5769014084507043,0.5656338028169015
0.5661901388618956,0.006815885543721574,entropy,7,2,32,0.5680090115460433,0.5570261898056885,0.5614084507042254,0.5771830985915493,0.5673239436619718
0.5661900595349059,0.003995770181108373,gini,7,7,200,0.5657561250352013,0.5606871303858069,0.5645070422535211,0.5729577464788732,0.5670422535211268
0.5661339912185022,0.005990989596840902,gini,7,8,100,0.5649112925936356,0.5567445789918333,0.5642253521126761,0.5743661971830986,0.5704225352112676
0.5661337056413389,0.005661175746908625,entropy,7,9,16,0.5680090115460433,0.55871585468882,0.5605633802816902,0.5738028169014084,0.5695774647887324
0.5660774310747616,0.005514724695829896,gini,7,6,32,0.5671641791044776,0.5584342438749648,0.5625352112676056,0.5749295774647887,0.5673239436619718
0.566077304151578,0.0031860779016175057,gini,7,8,32,0.5643480709659251,0.5635032385243594,0.563943661971831,0.572112676056338,0.5664788732394366
0.565964643960638,0.005057672336497574,entropy,7,8,32,0.5691354548014643,0.5584342438749648,0.5630985915492958,0.5732394366197183,0.5659154929577465
0.5659645487682502,0.0032049151934537036,entropy,9,9,16,0.5691354548014643,0.5601239087580963,0.5684507042253522,0.5653521126760563,0.5667605633802817
0.5659084963172444,0.005615133203648883,gini,7,4,200,0.5646296817797803,0.5595606871303858,0.5619718309859155,0.5757746478873239,0.5676056338028169
0.5658523486738509,0.005782276650650215,gini,8,8,16,0.5637848493382146,0.5570261898056885,0.5707042253521126,0.5735211267605633,0.5642253521126761
0.5658520155004938,0.004996802586552014,gini,7,2,100,0.5674457899183328,0.5592790763165305,0.5619718309859155,0.5738028169014084,0.5667605633802817
0.565851904442708,0.006242406562575714,entropy,7,2,16,0.5682906223598986,0.5604055195719516,0.5602816901408451,0.5769014084507043,0.5633802816901409
0.5658518568465143,0.005160835936115831,gini,9,4,16,0.5646296817797803,0.5649112925936356,0.5583098591549296,0.5743661971830986,0.5670422535211268
0.5657958361263045,0.005074957193309088,entropy,9,3,16,0.5654745142213461,0.5584342438749648,0.5647887323943662,0.5743661971830986,0.5659154929577465
0.5657394187711455,0.005003191188466168,gini,7,3,100,0.5654745142213461,0.559842297944241,0.5619718309859155,0.5743661971830986,0.5670422535211268
0.56573922838637,0.0056528069292691024,entropy,8,4,32,0.5699802872430302,0.55871585468882,0.5594366197183098,0.5726760563380282,0.5678873239436619
0.5656833821855379,0.006494585138786371,entropy,6,8,100,0.5646296817797803,0.555336524922557,0.5664788732394366,0.5757746478873239,0.5661971830985916
0.5656831442045684,0.005542128841291764,entropy,8,9,16,0.5632216277105041,0.5609687411996621,0.5611267605633803,0.5757746478873239,0.5673239436619718
0.5656267109840117,0.004786896034376914,gini,7,9,32,0.5635032385243594,0.5623767952689384,0.5614084507042254,0.5746478873239437,0.5661971830985916
0.5656266633878178,0.006329228049830599,gini,8,2,16,0.5680090115460433,0.55871585468882,0.5577464788732395,0.5738028169014084,0.5698591549295775
0.565626552330032,0.005124086738095299,entropy,7,5,100,0.5680090115460433,0.5606871303858069,0.5608450704225352,0.5743661971830986,0.5642253521126761
0.5656264888684401,0.005927542368116477,entropy,8,3,32,0.5682906223598986,0.5615319628273726,0.56,0.576056338028169,0.5622535211267605
0.5655705633406182,0.004901810762720557,entropy,6,2,100,0.5618135736412279,0.5606871303858069,0.563943661971831,0.5743661971830986,0.5670422535211268
0.5655704205520365,0.004642286647596715,gini,8,5,32,0.5640664601520698,0.5609687411996621,0.5622535211267605,0.5740845070422536,0.5664788732394366
0.5655703888212406,0.005761489766778549,gini,6,7,200,0.5651929034074908,0.5604055195719516,0.5594366197183098,0.5754929577464789,0.5673239436619718
0.5655703570904447,0.004416733592993312,entropy,9,2,32,0.5677274007321881,0.5584342438749648,0.563943661971831,0.571830985915493,0.5659154929577465
0.5655143839664288,0.00516878063736238,gini,9,2,16,0.5618135736412279,0.5578710222472543,0.5667605633802817,0.5726760563380282,0.5684507042253522
0.5655140666584695,0.005115885265947622,gini,7,7,32,0.5646296817797803,0.5606871303858069,0.5619718309859155,0.5752112676056338,0.5650704225352112
0.5655140190622757,0.005576992035785132,entropy,6,9,100,0.5637848493382146,0.5623767952689384,0.5594366197183098,0.5757746478873239,0.5661971830985916
0.5654015651215091,0.005960717748353499,entropy,6,5,100,0.5646296817797803,0.557589411433399,0.5614084507042254,0.5749295774647887,0.5684507042253522
0.5653453381511258,0.006348774462326877,entropy,7,3,100,0.5629400168966489,0.5573078006195438,0.5628169014084508,0.5763380281690141,0.5673239436619718
0.5652889049305692,0.00662039552519849,entropy,7,4,100,0.5649112925936356,0.5570261898056885,0.5614084507042254,0.5769014084507043,0.5661971830985916
0.5652888890651712,0.0036962966119129083,entropy,8,2,16,0.5604055195719516,0.5618135736412279,0.5656338028169015,0.5690140845070423,0.5695774647887324
0.5652887621419873,0.004177737309579228,entropy,8,3,16,0.5660377358490566,0.5584342438749648,0.563943661971831,0.5712676056338029,0.5667605633802817
0.5652886193534057,0.004305003048516598,entropy,9,8,16,0.5660377358490566,0.5609687411996621,0.5636619718309859,0.5732394366197183,0.5625352112676056
0.5651760860856493,0.004521536692633378,gini,9,7,16,0.5640664601520698,0.5604055195719516,0.5636619718309859,0.5738028169014084,0.563943661971831
0.5651760226240575,0.004424922143849042,entropy,7,6,100,0.5643480709659251,0.5612503520135174,0.5616901408450704,0.5735211267605633,0.5650704225352112
0.565119922576858,0.006523974538729319,gini,6,3,200,0.5640664601520698,0.5573078006195438,0.5602816901408451,0.576056338028169,0.5678873239436619
0.5651199067114601,0.004851293901718879,entropy,7,4,16,0.5606871303858069,0.5609687411996621,0.5645070422535211,0.5740845070422536,0.5653521126760563
0.5650634417601073,0.005832038497108063,entropy,6,6,100,0.5612503520135174,0.5626584060827936,0.5597183098591549,0.576056338028169,0.5656338028169015
0.5650072623859178,0.005719010495884742,gini,7,5,200,0.5640664601520698,0.5570261898056885,0.5645070422535211,0.5749295774647887,0.5645070422535211
0.5650072147897239,0.004481908291368895,gini,7,2,32,0.5623767952689384,0.5595606871303858,0.5656338028169015,0.5729577464788732,0.5645070422535211
0.5650072147897239,0.006096011147988918,gini,6,4,100,0.5643480709659251,0.557589411433399,0.5608450704225352,0.5754929577464789,0.5667605633802817
0.5650071037319382,0.00589791847011682,entropy,6,9,200,0.5640664601520698,0.559842297944241,0.5591549295774648,0.5754929577464789,0.5664788732394366
0.5650070244049484,0.005267424539216377,entropy,7,3,32,0.5646296817797803,0.5606871303858069,0.5583098591549296,0.5729577464788732,0.5684507042253522
0.5650069926741524,0.004632218427331519,entropy,6,6,32,0.5649112925936356,0.5609687411996621,0.5594366197183098,0.5723943661971831,0.5673239436619718
0.5649509402231468,0.005532238467877347,gini,6,5,100,0.5584342438749648,0.5623767952689384,0.5630985915492958,0.5749295774647887,0.5659154929577465
0.5648946656565697,0.005475158535928751,gini,6,8,200,0.5615319628273726,0.5581526330611095,0.563943661971831,0.5743661971830986,0.5664788732394366
0.5648945863295799,0.0055477522685560094,entropy,6,4,100,0.5626584060827936,0.5584342438749648,0.5619718309859155,0.5746478873239437,0.5667605633802817
0.5648944435409982,0.004913434286885306,gini,8,5,16,0.5651929034074908,0.5584342438749648,0.5628169014084508,0.5735211267605633,0.5645070422535211
0.5648382958976047,0.005528822503730714,entropy,8,8,16,0.5635032385243594,0.5567445789918333,0.5622535211267605,0.5726760563380282,0.5690140845070423
0.5648381848398191,0.0054308964748372365,gini,6,5,200,0.5612503520135174,0.5609687411996621,0.5614084507042254,0.5752112676056338,0.5653521126760563
0.5647815929652825,0.005015823001820876,entropy,7,7,32,0.5691354548014643,0.557589411433399,0.56,0.5698591549295775,0.5673239436619718
0.5647255881104707,0.0047235482616025315,gini,6,9,100,0.5626584060827936,0.5581526330611095,0.5636619718309859,0.5723943661971831,0.5667605633802817
0.5647255563796747,0.0061061311195302805,gini,6,2,200,0.5657561250352013,0.5556181357364123,0.5608450704225352,0.5735211267605633,0.5678873239436619
0.56466918662071,0.005667262807717869,entropy,7,5,16,0.5632216277105041,0.55871585468882,0.5628169014084508,0.5754929577464789,0.5630985915492958
0.5646691707553119,0.00677315355470224,entropy,6,7,200,0.5629400168966489,0.5592790763165305,0.5588732394366197,0.5774647887323944,0.5647887323943662
0.5646124202267958,0.00534850795714211,gini,8,4,16,0.5730780061954379,0.556462968177978,0.5628169014084508,0.5659154929577465,0.5647887323943662
0.5645565264297698,0.0033861665107584272,gini,7,5,16,0.5601239087580963,0.5615319628273726,0.5645070422535211,0.5687323943661972,0.5678873239436619
0.5645563836411882,0.0034325188951294674,gini,7,6,16,0.5637848493382146,0.5604055195719516,0.5628169014084508,0.5707042253521126,0.5650704225352112
0.564387417152875,0.004140030988310917,gini,9,6,16,0.5635032385243594,0.559842297944241,0.5642253521126761,0.572112676056338,0.5622535211267605
